Ax_By_Cz,A,B,C,x,y,z,structure,S1,S2,S3,S4,Energy,Av_chg_x,Av_chg_y,Avg_chg_z,Charge,M,state
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"1,7,11",1,1,1,0,-152.58499857,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"1,7,12",1,1,1,0,-152.55637231,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"1,8,9",1,1,1,0,-152.56439761,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"1,8,10",1,1,1,0,-152.55637067,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"1,8,11",1,1,1,0,-152.55638379,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"1,8,12",1,1,1,0,-152.56438434,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,5,9",1,1,1,0,-152.56438421,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,5,10",1,1,1,0,-152.56439821,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,5,11",1,1,1,0,-152.55637042,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,5,12",1,1,1,0,-152.55638391,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,7,9",1,1,1,0,-152.5563703,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,7,10",1,1,1,0,-152.56439781,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,7,11",1,1,1,0,-152.56438396,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,7,12",1,1,1,0,-152.55638379,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,8,9",1,1,1,0,-152.55637248,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,8,10",1,1,1,0,-152.58501231,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,8,11",1,1,1,0,-152.55637229,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"2,8,12",1,1,1,0,-152.58499895,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,5,9",1,1,1,0,-152.5563724,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,5,10",1,1,1,0,-152.5563724,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,5,11",1,1,1,0,-152.58501192,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,5,12",1,1,1,0,-152.55637233,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,7,9",1,1,1,0,-152.58500083,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,7,10",1,1,1,0,-152.56438654,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,7,11",1,1,1,0,-152.6163491,8.5,7.0,3.9,193.682,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,7,12",1,1,1,0,-152.56438631,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,8,9",1,1,1,0,-152.55638368,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,8,10",1,1,1,0,-152.55637056,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,8,11",1,1,1,0,-152.56439728,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"3,8,12",1,1,1,0,-152.56438385,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,5,9",1,1,1,0,-152.56438405,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,5,10",1,1,1,0,-152.55638417,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,5,11",1,1,1,0,-152.55637028,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,5,12",1,1,1,0,-152.56439797,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,7,9",1,1,1,0,-152.55637018,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,7,10",1,1,1,0,-152.55638403,8.5,7.0,3.9,193.674,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,7,11",1,1,1,0,-152.56438371,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"4,7,12",1,1,1,0,-152.56439748,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,6,9",0,2,1,0,-152.57395915,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,6,10",0,2,1,0,-152.57395945,8.5,7.0,3.9,193.677,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,6,11",0,2,1,0,-152.55317566,8.5,7.0,3.9,193.675,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,6,12",0,2,1,0,-152.55317582,8.5,7.0,3.9,193.675,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,7,9",0,2,1,0,-152.57695778,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,7,10",0,2,1,0,-152.54666834,8.5,7.0,3.9,193.675,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,7,11",0,2,1,0,-152.57695797,8.5,7.0,3.9,193.678,0.0,0.0
Fe13_Ni3_Te16,Fe,Mn,Te,0.8125,0.1875,1,"5,7,12",0,2,1,0,-152.54666821,8.5,7.0,3.9,193.675,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,4,5",3,1,0,0,-204.76878759,7.5,9.5,3.7,187.36,0.976,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,4,7",3,1,0,0,-204.75449636,7.5,9.5,3.7,187.361,1.265,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,4,8",3,1,0,0,-204.7043822,7.5,9.5,3.7,187.358,2.655,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,5,6",2,2,0,0,-204.78440389,7.5,9.5,3.7,187.357,0.219,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,5,8",2,2,0,0,-204.79054542,7.5,9.5,3.7,187.356,-0.117,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,5,9",2,1,1,0,-204.86756025,7.5,9.5,3.7,187.351,-0.022,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,7,8",2,2,0,0,-204.77490322,7.5,9.5,3.7,187.358,-0.227,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,13",3,0,0,1,-204.70408331,7.5,9.5,3.7,187.358,2.687,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,9,10",2,0,2,0,-204.79009091,7.5,9.5,3.7,187.356,-0.156,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,9,12",2,0,2,0,-204.77307158,7.5,9.5,3.7,187.357,0.53,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,13,16",2,0,0,2,-204.78450939,7.5,9.5,3.7,187.357,0.193,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,14,15",2,0,0,2,-204.78579681,7.5,9.5,3.7,187.357,0.213,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,15,16",2,0,0,2,-204.77489204,7.5,9.5,3.7,187.358,-0.227,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,5,6",2,2,0,0,-204.86229567,7.5,9.5,3.7,187.356,-0.684,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,5,8,",2,2,0,0,-204.85573999,7.5,9.5,3.7,187.358,0.275,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,5,9",2,2,0,0,-204.79731326,7.5,9.5,3.7,187.358,0.782,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,6,7",2,2,0,0,-204.86225713,7.5,9.5,3.7,187.356,-0.678,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,8,9",2,1,1,0,-205.00313969,7.5,9.5,3.7,187.354,0.442,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,9,12",2,0,2,0,-204.86367575,7.5,9.5,3.7,187.356,-0.859,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,9,16",2,0,1,1,-205.00476561,7.5,9.5,3.7,187.354,0.191,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,10,11",2,0,2,0,-204.86244246,7.5,9.5,3.7,187.356,-0.707,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,13,16",2,0,0,2,-204.86227247,7.5,9.5,3.7,187.356,-0.682,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,5,6",2,2,0,0,-204.78306649,7.5,9.5,3.7,187.357,0.275,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,7,8",2,2,0,0,-204.7859707,7.5,9.5,3.7,187.357,0.218,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,7,9",2,1,1,0,-204.84853823,7.5,9.5,3.7,187.355,-0.428,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,9,13",2,0,1,1,-204.79729916,7.5,9.5,3.7,187.358,0.784,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,5,13",2,1,0,1,-204.86702167,7.5,9.5,3.7,187.351,-0.128,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,9,12",2,0,2,0,-204.78996908,7.5,9.5,3.7,187.356,-0.159,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,10,11",2,0,2,0,-204.77490379,7.5,9.5,3.7,187.358,-0.227,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,13,16",2,0,0,2,-204.78474163,7.5,9.5,3.7,187.356,-0.136,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,4,14,15",1,1,0,2,-204.77489132,7.5,9.5,3.7,187.358,-0.227,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,5,9,13",1,1,1,1,-204.69580754,7.5,9.5,3.7,187.35,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,5,9,14",1,1,1,1,-205.02327587,7.5,9.5,3.7,187.345,0.047,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,6,9,13",1,1,1,1,-205.02332463,7.5,9.5,3.7,187.345,0.045,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,8,9,16",1,1,1,1,-205.05957891,7.5,9.5,3.7,187.343,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,3,5,6",2,2,0,0,-204.76970283,7.5,9.5,3.7,187.356,0.6,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,3,5,8",2,2,0,0,-204.77490196,7.5,9.5,3.7,187.358,-0.227,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,3,6,7",2,2,0,0,-204.78474052,7.5,9.5,3.7,187.356,-0.13,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,3,9,12",2,0,2,0,-204.77490375,7.5,9.5,3.7,187.358,-0.227,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,3,10,11",2,0,2,0,-204.78908398,7.5,9.5,3.7,187.356,-0.169,2.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,6,10,14",1,1,1,1,-204.69580929,7.5,9.5,3.7,187.35,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"2,7,10,15",1,1,1,1,-205.0595794,7.5,9.5,3.7,187.343,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"3,5,12,13",1,1,2,0,-205.00422608,7.5,9.5,3.7,187.349,0.166,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"3,8,11,16",1,1,1,1,-205.05957913,7.5,9.5,3.7,187.343,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"4,5,12,13",1,1,1,1,-205.05957875,7.5,9.5,3.7,187.343,0.0,0.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"5,6,7,8",0,4,0,0,-204.54475144,7.5,9.5,3.7,187.361,6.037,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,5",3,1,0,0,-204.70423628,7.5,9.5,3.7,187.358,2.635,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,7",3,1,0,0,-204.70400736,7.5,9.5,3.7,187.359,2.504,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,9",3,0,1,0,-204.70472005,7.5,9.5,3.7,187.358,2.647,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,10",3,0,1,0,-204.76876888,7.5,9.5,3.7,187.36,0.983,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,13",3,0,1,0,-204.70408331,7.5,9.5,3.7,187.358,2.687,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,3,14",3,0,1,0,-204.76875409,7.5,9.5,3.7,187.36,0.984,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,2,4,6",3,1,0,0,-204.704477,7.5,9.5,3.7,187.358,2.695,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,5",3,1,0,0,-204.70414921,7.5,9.5,3.7,187.358,2.631,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,6",3,1,0,0,-204.75449588,7.5,9.5,3.7,187.361,1.265,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,7",3,1,0,0,-204.70423395,7.5,9.5,3.7,187.358,2.644,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,8",3,1,0,0,-204.76875818,7.5,9.5,3.7,187.36,0.983,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,9",3,0,1,0,-204.70462579,7.5,9.5,3.7,187.358,2.644,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,10",3,0,1,0,-204.75450425,7.5,9.5,3.7,187.361,1.265,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,11",3,0,1,0,-204.70423678,7.5,9.5,3.7,187.358,2.658,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,12",3,0,1,0,-204.76876846,7.5,9.5,3.7,187.36,0.983,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,13",3,0,0,1,-204.70480676,7.5,9.5,3.7,187.358,2.645,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,15",3,0,0,1,-204.70453946,7.5,9.5,3.7,187.358,2.651,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"1,3,4,16",3,0,0,1,-204.76876295,7.5,9.5,3.7,187.36,0.981,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"9,10,11,12",0,0,4,0,-204.54476404,7.5,9.5,3.7,187.361,6.037,1.0
Fe12_Ni4_S16,Fe,Ni,S,0.75,0.25,1,"13,14,15,16",0,0,0,4,-204.54476041,7.5,9.5,3.7,187.361,6.037,1.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,9",3,0,1,0,-181.54711692,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,4,5",3,1,0,0,-181.62386951,7.8,9.8,4.0,198.618,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,4,7",3,1,0,0,-181.62769372,7.8,9.8,4.0,198.617,0.008,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,4,8",3,1,0,0,-181.54710839,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,5,6",2,2,0,0,-181.63499961,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,5,8",2,2,0,0,-181.65978592,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,5,9",2,1,1,0,-181.74479096,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,7,8",2,2,0,0,-181.68509358,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,13",3,0,0,1,-181.5471064,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,9,10",2,0,2,0,-181.63500067,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,9,12",2,0,2,0,-181.65979608,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,13,16",2,0,0,2,-181.65978216,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,14,15",2,0,0,2,-181.65978214,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,15,16",2,0,0,2,-181.68508259,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,5,6",2,2,0,0,-181.77351626,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,5,8,",2,2,0,0,-181.77351574,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,5,9",2,2,0,0,-181.69718853,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,6,7",2,2,0,0,-181.77351594,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,8,9",2,1,1,0,-181.96842864,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,9,12",2,0,2,0,-181.77352342,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,9,16",2,0,1,1,-181.96842936,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,10,11",2,0,2,0,-181.77352362,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,13,16",2,0,0,2,-181.77351061,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,5,6",2,2,0,0,-181.65978556,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,7,8",2,2,0,0,-181.6597868,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,7,9",2,1,1,0,-181.76293074,7.8,9.8,4.0,198.614,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,9,13",2,0,1,1,-181.69719157,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,5,13",2,1,0,1,-181.74480281,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,9,12",2,0,2,0,-181.63499961,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,10,11",2,0,2,0,-181.68509421,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,13,16",2,0,0,2,-181.63498531,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,4,14,15",1,1,0,2,-181.68508197,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,5,9,13",1,1,1,1,-181.62966071,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,5,9,14",1,1,1,1,-181.94789796,7.8,9.8,4.0,198.612,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,6,9,13",1,1,1,1,-181.94789696,7.8,9.8,4.0,198.612,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,8,9,16",1,1,1,1,-182.00938478,7.8,9.8,4.0,198.611,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,3,5,6",2,2,0,0,-181.65978719,7.8,9.8,4.0,198.616,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,3,5,8",2,2,0,0,-181.68509245,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,3,6,7",2,2,0,0,-181.63499842,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,3,9,12",2,0,2,0,-181.68509415,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,3,10,11",2,0,2,0,-181.63499965,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,6,10,14",1,1,1,1,-181.62966147,7.8,9.8,4.0,198.615,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"2,7,10,15",1,1,1,1,-182.00938438,7.8,9.8,4.0,198.611,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"3,5,12,13",1,1,2,0,-182.00938408,7.8,9.8,4.0,198.611,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"3,8,11,16",1,1,1,1,-182.00938408,7.8,9.8,4.0,198.611,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"4,5,12,13",1,1,1,1,-182.00938471,7.8,9.8,4.0,198.611,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"5,6,7,8",0,4,0,0,-181.22013708,7.8,9.8,4.0,198.626,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,5",3,1,0,0,-181.54710984,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,7",3,1,0,0,-181.54710967,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,10",3,0,1,0,-181.62387786,7.8,9.8,4.0,198.618,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,13",3,0,1,0,-181.5471064,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,3,14",3,0,1,0,-181.62386708,7.8,9.8,4.0,198.618,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,2,4,6",3,1,0,0,-181.54710843,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,4,5",3,1,0,0,-181.54710983,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,4,6",3,1,0,0,-181.62769265,7.8,9.8,4.0,198.617,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,4,7",3,1,0,0,-181.54710939,7.8,9.8,4.0,198.619,0.0,0.0
Fe12_Ni4_Se16,Fe,Ni,Se,0.75,0.25,1,"1,3,4,8",3,1,0,0,-181.62387013,7.8,9.8,4.0,198.618,0.0,0.0
